model,method,fold,generation_id,prompt_id,extraction,ast_status,tokenizer_error,import_paths,local_paths,resolved_distributions,unresolved_imports,unknown_date_paths,original_mapper_output,original_valid,original_hallucinated,audited_valid,audited_hallucinated,mapping_known,mapping_correct,label_known,label_agree,known_valid_count,known_hall_count,unknown_count
deepseekcoder,ROME,A,4856__repeat_2,4856,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4856__repeat_3,4856,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4856__repeat_4,4856,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4856__repeat_5,4856,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4299__repeat_1,4299,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4299__repeat_2,4299,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4299__repeat_3,4299,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4299__repeat_4,4299,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4299__repeat_5,4299,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,1522__repeat_1,1522,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,1522__repeat_2,1522,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,1522__repeat_3,1522,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,1522__repeat_4,1522,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,1522__repeat_5,1522,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,3155__repeat_1,3155,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,3155__repeat_2,3155,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,3155__repeat_3,3155,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,3155__repeat_4,3155,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,3155__repeat_5,3155,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,313__repeat_1,313,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,313__repeat_2,313,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,313__repeat_3,313,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,313__repeat_4,313,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,313__repeat_5,313,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,3784__repeat_1,3784,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,3784__repeat_2,3784,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,3784__repeat_3,3784,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,3784__repeat_4,3784,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,3784__repeat_5,3784,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4196__repeat_1,4196,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4196__repeat_2,4196,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4196__repeat_3,4196,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4196__repeat_4,4196,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line string', (1, 7982))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4196__repeat_5,4196,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,982__repeat_1,982,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,982__repeat_2,982,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,982__repeat_3,982,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line string', (1, 4708))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,982__repeat_4,982,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,982__repeat_5,982,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4386__repeat_1,4386,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4386__repeat_2,4386,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4386__repeat_3,4386,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4386__repeat_4,4386,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4386__repeat_5,4386,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4117__repeat_1,4117,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4117__repeat_2,4117,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4117__repeat_3,4117,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4117__repeat_4,4117,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line string', (1, 890))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,4117__repeat_5,4117,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,446__repeat_1,446,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,446__repeat_2,446,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,446__repeat_3,446,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,446__repeat_4,446,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,A,446__repeat_5,446,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,270__repeat_1,270,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line string', (1, 492))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,270__repeat_2,270,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,270__repeat_3,270,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,270__repeat_4,270,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,270__repeat_5,270,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,4126__repeat_1,4126,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,4126__repeat_2,4126,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,4126__repeat_3,4126,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,4126__repeat_4,4126,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,4126__repeat_5,4126,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,2845__repeat_1,2845,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,2845__repeat_2,2845,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,2845__repeat_3,2845,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,2845__repeat_4,2845,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,2845__repeat_5,2845,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,782__repeat_1,782,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,782__repeat_2,782,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,782__repeat_3,782,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,782__repeat_4,782,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,782__repeat_5,782,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,3302__repeat_1,3302,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,3302__repeat_2,3302,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,3302__repeat_3,3302,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,3302__repeat_4,3302,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,3302__repeat_5,3302,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,3063__repeat_1,3063,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line string', (1, 4223))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,3063__repeat_2,3063,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,3063__repeat_3,3063,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line string', (1, 1050))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,3063__repeat_4,3063,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,3063__repeat_5,3063,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,2000__repeat_1,2000,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,2000__repeat_2,2000,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,2000__repeat_3,2000,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,2000__repeat_4,2000,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,2000__repeat_5,2000,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,2347__repeat_1,2347,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,2347__repeat_2,2347,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,2347__repeat_3,2347,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,2347__repeat_4,2347,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,2347__repeat_5,2347,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,59__repeat_1,59,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,59__repeat_2,59,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,59__repeat_3,59,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,59__repeat_4,59,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,59__repeat_5,59,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,4381__repeat_1,4381,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,4381__repeat_2,4381,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,ROME,B,4381__repeat_3,4381,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
